"fname"	"Peaklist"	"Region"	"X"	"Y"	"Acquisition"
"0_R00X092Y070.txt"	"R00X092Y070"	0	92	70	2951
"0_R00X092Y071.txt"	"R00X092Y071"	0	92	71	3024
"0_R00X092Y072.txt"	"R00X092Y072"	0	92	72	3099
"0_R00X092Y073.txt"	"R00X092Y073"	0	92	73	3176
"0_R00X092Y074.txt"	"R00X092Y074"	0	92	74	3253
"0_R00X092Y075.txt"	"R00X092Y075"	0	92	75	3331
"0_R00X092Y076.txt"	"R00X092Y076"	0	92	76	3409
"0_R00X092Y077.txt"	"R00X092Y077"	0	92	77	3488
"0_R00X092Y078.txt"	"R00X092Y078"	0	92	78	3569
"0_R00X092Y079.txt"	"R00X092Y079"	0	92	79	3650
"0_R00X092Y080.txt"	"R00X092Y080"	0	92	80	3732
"0_R00X092Y081.txt"	"R00X092Y081"	0	92	81	3814
"0_R00X092Y082.txt"	"R00X092Y082"	0	92	82	3897
"0_R00X092Y083.txt"	"R00X092Y083"	0	92	83	3981
"0_R00X092Y084.txt"	"R00X092Y084"	0	92	84	4065
"0_R00X092Y085.txt"	"R00X092Y085"	0	92	85	4151
"0_R00X092Y086.txt"	"R00X092Y086"	0	92	86	4237
"0_R00X092Y087.txt"	"R00X092Y087"	0	92	87	4324
"0_R00X092Y088.txt"	"R00X092Y088"	0	92	88	4411
"0_R00X092Y089.txt"	"R00X092Y089"	0	92	89	4499
"0_R00X092Y090.txt"	"R00X092Y090"	0	92	90	4587
"0_R00X092Y091.txt"	"R00X092Y091"	0	92	91	4675
"0_R00X092Y092.txt"	"R00X092Y092"	0	92	92	4764
"0_R00X092Y093.txt"	"R00X092Y093"	0	92	93	4853
"0_R00X092Y094.txt"	"R00X092Y094"	0	92	94	4942
"0_R00X092Y095.txt"	"R00X092Y095"	0	92	95	5031
"0_R00X092Y096.txt"	"R00X092Y096"	0	92	96	5121
"0_R00X092Y097.txt"	"R00X092Y097"	0	92	97	5211
"0_R00X092Y098.txt"	"R00X092Y098"	0	92	98	5301
"0_R00X092Y099.txt"	"R00X092Y099"	0	92	99	5391
"0_R00X092Y100.txt"	"R00X092Y100"	0	92	100	5482
"0_R00X092Y101.txt"	"R00X092Y101"	0	92	101	5573
"0_R00X092Y102.txt"	"R00X092Y102"	0	92	102	5664
"0_R00X092Y103.txt"	"R00X092Y103"	0	92	103	5755
"0_R00X092Y104.txt"	"R00X092Y104"	0	92	104	5847
"0_R00X092Y105.txt"	"R00X092Y105"	0	92	105	5939
"0_R00X092Y106.txt"	"R00X092Y106"	0	92	106	6031
"0_R00X092Y107.txt"	"R00X092Y107"	0	92	107	6123
"0_R00X092Y108.txt"	"R00X092Y108"	0	92	108	6216
"0_R00X092Y109.txt"	"R00X092Y109"	0	92	109	6309
"0_R00X092Y110.txt"	"R00X092Y110"	0	92	110	6402
"0_R00X092Y111.txt"	"R00X092Y111"	0	92	111	6495
"0_R00X092Y112.txt"	"R00X092Y112"	0	92	112	6588
"0_R00X092Y113.txt"	"R00X092Y113"	0	92	113	6681
"0_R00X092Y114.txt"	"R00X092Y114"	0	92	114	6774
"0_R00X092Y115.txt"	"R00X092Y115"	0	92	115	6867
"0_R00X092Y116.txt"	"R00X092Y116"	0	92	116	6960
"0_R00X092Y117.txt"	"R00X092Y117"	0	92	117	7053
"0_R00X092Y118.txt"	"R00X092Y118"	0	92	118	7146
"0_R00X092Y119.txt"	"R00X092Y119"	0	92	119	7239
"0_R00X092Y120.txt"	"R00X092Y120"	0	92	120	7331
"0_R00X092Y121.txt"	"R00X092Y121"	0	92	121	7423
"0_R00X092Y122.txt"	"R00X092Y122"	0	92	122	7515
"0_R00X092Y123.txt"	"R00X092Y123"	0	92	123	7608
"0_R00X092Y124.txt"	"R00X092Y124"	0	92	124	7700
"0_R00X092Y125.txt"	"R00X092Y125"	0	92	125	7792
"0_R00X092Y126.txt"	"R00X092Y126"	0	92	126	7883
"0_R00X092Y127.txt"	"R00X092Y127"	0	92	127	7974
"0_R00X092Y128.txt"	"R00X092Y128"	0	92	128	8065
"0_R00X092Y129.txt"	"R00X092Y129"	0	92	129	8156
"0_R00X092Y130.txt"	"R00X092Y130"	0	92	130	8247
"0_R00X092Y131.txt"	"R00X092Y131"	0	92	131	8338
"0_R00X092Y132.txt"	"R00X092Y132"	0	92	132	8428
"0_R00X092Y133.txt"	"R00X092Y133"	0	92	133	8518
"0_R00X092Y134.txt"	"R00X092Y134"	0	92	134	8605
"0_R00X092Y135.txt"	"R00X092Y135"	0	92	135	8690
"0_R00X092Y136.txt"	"R00X092Y136"	0	92	136	8774
"0_R00X092Y137.txt"	"R00X092Y137"	0	92	137	8856
"0_R00X092Y138.txt"	"R00X092Y138"	0	92	138	8937
"0_R00X092Y139.txt"	"R00X092Y139"	0	92	139	9011
"0_R00X092Y140.txt"	"R00X092Y140"	0	92	140	9079
"0_R00X092Y141.txt"	"R00X092Y141"	0	92	141	9139
"0_R00X092Y142.txt"	"R00X092Y142"	0	92	142	9191
"0_R00X092Y143.txt"	"R00X092Y143"	0	92	143	9240
"0_R00X092Y144.txt"	"R00X092Y144"	0	92	144	9289
"0_R00X092Y145.txt"	"R00X092Y145"	0	92	145	9337
"0_R00X092Y146.txt"	"R00X092Y146"	0	92	146	9384
"0_R00X092Y147.txt"	"R00X092Y147"	0	92	147	9432
"0_R00X092Y148.txt"	"R00X092Y148"	0	92	148	9479
"0_R00X092Y149.txt"	"R00X092Y149"	0	92	149	9526
"0_R00X092Y150.txt"	"R00X092Y150"	0	92	150	9574
"0_R00X092Y151.txt"	"R00X092Y151"	0	92	151	9622
"0_R00X092Y152.txt"	"R00X092Y152"	0	92	152	9671
"0_R00X092Y153.txt"	"R00X092Y153"	0	92	153	9720
"0_R00X092Y154.txt"	"R00X092Y154"	0	92	154	9771
"0_R00X092Y155.txt"	"R00X092Y155"	0	92	155	9822
"0_R00X092Y156.txt"	"R00X092Y156"	0	92	156	9873
"0_R00X092Y157.txt"	"R00X092Y157"	0	92	157	9925
"0_R00X092Y158.txt"	"R00X092Y158"	0	92	158	9977
"0_R00X092Y159.txt"	"R00X092Y159"	0	92	159	10029
"0_R00X092Y160.txt"	"R00X092Y160"	0	92	160	10083
"0_R00X092Y161.txt"	"R00X092Y161"	0	92	161	10138
"0_R00X092Y162.txt"	"R00X092Y162"	0	92	162	10194
"0_R00X092Y163.txt"	"R00X092Y163"	0	92	163	10252
"0_R00X092Y164.txt"	"R00X092Y164"	0	92	164	10311
"0_R00X092Y165.txt"	"R00X092Y165"	0	92	165	10370
"0_R00X092Y166.txt"	"R00X092Y166"	0	92	166	10435
"0_R00X092Y167.txt"	"R00X092Y167"	0	92	167	10504
"0_R00X092Y168.txt"	"R00X092Y168"	0	92	168	10573
"0_R00X092Y169.txt"	"R00X092Y169"	0	92	169	10642
"0_R00X092Y170.txt"	"R00X092Y170"	0	92	170	10712
"0_R00X092Y171.txt"	"R00X092Y171"	0	92	171	10782
"0_R00X092Y172.txt"	"R00X092Y172"	0	92	172	10852
"0_R00X092Y173.txt"	"R00X092Y173"	0	92	173	10922
"0_R00X092Y174.txt"	"R00X092Y174"	0	92	174	10993
"0_R00X092Y175.txt"	"R00X092Y175"	0	92	175	11064
"0_R00X092Y176.txt"	"R00X092Y176"	0	92	176	11134
"0_R00X092Y177.txt"	"R00X092Y177"	0	92	177	11203
"0_R00X092Y178.txt"	"R00X092Y178"	0	92	178	11271
"0_R00X092Y179.txt"	"R00X092Y179"	0	92	179	11338
"0_R00X092Y180.txt"	"R00X092Y180"	0	92	180	11404
"0_R00X092Y181.txt"	"R00X092Y181"	0	92	181	11469
"0_R00X092Y182.txt"	"R00X092Y182"	0	92	182	11535
"0_R00X092Y183.txt"	"R00X092Y183"	0	92	183	11602
"0_R00X092Y184.txt"	"R00X092Y184"	0	92	184	11669
"0_R00X092Y185.txt"	"R00X092Y185"	0	92	185	11737
"0_R00X092Y186.txt"	"R00X092Y186"	0	92	186	11805
"0_R00X092Y187.txt"	"R00X092Y187"	0	92	187	11874
"0_R00X092Y188.txt"	"R00X092Y188"	0	92	188	11942
"0_R00X092Y189.txt"	"R00X092Y189"	0	92	189	12010
"0_R00X092Y190.txt"	"R00X092Y190"	0	92	190	12079
"0_R00X092Y191.txt"	"R00X092Y191"	0	92	191	12147
"0_R00X092Y192.txt"	"R00X092Y192"	0	92	192	12216
"0_R00X092Y193.txt"	"R00X092Y193"	0	92	193	12284
"0_R00X092Y194.txt"	"R00X092Y194"	0	92	194	12353
"0_R00X092Y195.txt"	"R00X092Y195"	0	92	195	12422
"0_R00X092Y196.txt"	"R00X092Y196"	0	92	196	12490
"0_R00X092Y197.txt"	"R00X092Y197"	0	92	197	12558
"0_R00X092Y198.txt"	"R00X092Y198"	0	92	198	12625
"0_R00X092Y199.txt"	"R00X092Y199"	0	92	199	12692
"0_R00X092Y200.txt"	"R00X092Y200"	0	92	200	12759
"0_R00X092Y201.txt"	"R00X092Y201"	0	92	201	12825
"0_R00X092Y202.txt"	"R00X092Y202"	0	92	202	12892
"0_R00X092Y203.txt"	"R00X092Y203"	0	92	203	12958
"0_R00X092Y204.txt"	"R00X092Y204"	0	92	204	13024
"0_R00X092Y205.txt"	"R00X092Y205"	0	92	205	13090
"0_R00X092Y206.txt"	"R00X092Y206"	0	92	206	13154
"0_R00X092Y207.txt"	"R00X092Y207"	0	92	207	13217
"0_R00X092Y208.txt"	"R00X092Y208"	0	92	208	13278
"0_R00X092Y209.txt"	"R00X092Y209"	0	92	209	13338
"0_R00X092Y210.txt"	"R00X092Y210"	0	92	210	13396
"0_R00X092Y211.txt"	"R00X092Y211"	0	92	211	13452
"0_R00X092Y212.txt"	"R00X092Y212"	0	92	212	13506
"0_R00X092Y213.txt"	"R00X092Y213"	0	92	213	13558
"0_R00X092Y214.txt"	"R00X092Y214"	0	92	214	13608
"0_R00X092Y215.txt"	"R00X092Y215"	0	92	215	13655
"0_R00X092Y216.txt"	"R00X092Y216"	0	92	216	13700
"0_R00X092Y217.txt"	"R00X092Y217"	0	92	217	13743
"0_R00X092Y218.txt"	"R00X092Y218"	0	92	218	13783
"0_R00X092Y219.txt"	"R00X092Y219"	0	92	219	13821
"0_R00X092Y220.txt"	"R00X092Y220"	0	92	220	13855
"0_R00X093Y069.txt"	"R00X093Y069"	0	93	69	2882
"0_R00X093Y070.txt"	"R00X093Y070"	0	93	70	2952
"0_R00X093Y071.txt"	"R00X093Y071"	0	93	71	3025
"0_R00X093Y072.txt"	"R00X093Y072"	0	93	72	3100
"0_R00X093Y073.txt"	"R00X093Y073"	0	93	73	3177
"0_R00X093Y074.txt"	"R00X093Y074"	0	93	74	3254
"0_R00X093Y075.txt"	"R00X093Y075"	0	93	75	3332
"0_R00X093Y076.txt"	"R00X093Y076"	0	93	76	3410
"0_R00X093Y077.txt"	"R00X093Y077"	0	93	77	3489
"0_R00X093Y078.txt"	"R00X093Y078"	0	93	78	3570
"0_R00X093Y079.txt"	"R00X093Y079"	0	93	79	3651
"0_R00X093Y080.txt"	"R00X093Y080"	0	93	80	3733
"0_R00X093Y081.txt"	"R00X093Y081"	0	93	81	3815
"0_R00X093Y082.txt"	"R00X093Y082"	0	93	82	3898
"0_R00X093Y083.txt"	"R00X093Y083"	0	93	83	3982
"0_R00X093Y084.txt"	"R00X093Y084"	0	93	84	4066
"0_R00X093Y085.txt"	"R00X093Y085"	0	93	85	4152
"0_R00X093Y086.txt"	"R00X093Y086"	0	93	86	4238
"0_R00X093Y087.txt"	"R00X093Y087"	0	93	87	4325
"0_R00X093Y088.txt"	"R00X093Y088"	0	93	88	4412
"0_R00X093Y089.txt"	"R00X093Y089"	0	93	89	4500
"0_R00X093Y090.txt"	"R00X093Y090"	0	93	90	4588
"0_R00X093Y091.txt"	"R00X093Y091"	0	93	91	4676
"0_R00X093Y092.txt"	"R00X093Y092"	0	93	92	4765
"0_R00X093Y093.txt"	"R00X093Y093"	0	93	93	4854
"0_R00X093Y094.txt"	"R00X093Y094"	0	93	94	4943
"0_R00X093Y095.txt"	"R00X093Y095"	0	93	95	5032
"0_R00X093Y096.txt"	"R00X093Y096"	0	93	96	5122
"0_R00X093Y097.txt"	"R00X093Y097"	0	93	97	5212
"0_R00X093Y098.txt"	"R00X093Y098"	0	93	98	5302
"0_R00X093Y099.txt"	"R00X093Y099"	0	93	99	5392
"0_R00X093Y100.txt"	"R00X093Y100"	0	93	100	5483
"0_R00X093Y101.txt"	"R00X093Y101"	0	93	101	5574
"0_R00X093Y102.txt"	"R00X093Y102"	0	93	102	5665
"0_R00X093Y103.txt"	"R00X093Y103"	0	93	103	5756
"0_R00X093Y104.txt"	"R00X093Y104"	0	93	104	5848
"0_R00X093Y105.txt"	"R00X093Y105"	0	93	105	5940
"0_R00X093Y106.txt"	"R00X093Y106"	0	93	106	6032
"0_R00X093Y107.txt"	"R00X093Y107"	0	93	107	6124
"0_R00X093Y108.txt"	"R00X093Y108"	0	93	108	6217
"0_R00X093Y109.txt"	"R00X093Y109"	0	93	109	6310
"0_R00X093Y110.txt"	"R00X093Y110"	0	93	110	6403
"0_R00X093Y111.txt"	"R00X093Y111"	0	93	111	6496
"0_R00X093Y112.txt"	"R00X093Y112"	0	93	112	6589
"0_R00X093Y113.txt"	"R00X093Y113"	0	93	113	6682
"0_R00X093Y114.txt"	"R00X093Y114"	0	93	114	6775
"0_R00X093Y115.txt"	"R00X093Y115"	0	93	115	6868
"0_R00X093Y116.txt"	"R00X093Y116"	0	93	116	6961
"0_R00X093Y117.txt"	"R00X093Y117"	0	93	117	7054
"0_R00X093Y118.txt"	"R00X093Y118"	0	93	118	7147
"0_R00X093Y119.txt"	"R00X093Y119"	0	93	119	7240
"0_R00X093Y120.txt"	"R00X093Y120"	0	93	120	7332
"0_R00X093Y121.txt"	"R00X093Y121"	0	93	121	7424
"0_R00X093Y122.txt"	"R00X093Y122"	0	93	122	7516
"0_R00X093Y123.txt"	"R00X093Y123"	0	93	123	7609
"0_R00X093Y124.txt"	"R00X093Y124"	0	93	124	7701
"0_R00X093Y125.txt"	"R00X093Y125"	0	93	125	7793
"0_R00X093Y126.txt"	"R00X093Y126"	0	93	126	7884
"0_R00X093Y127.txt"	"R00X093Y127"	0	93	127	7975
"0_R00X093Y128.txt"	"R00X093Y128"	0	93	128	8066
"0_R00X093Y129.txt"	"R00X093Y129"	0	93	129	8157
"0_R00X093Y130.txt"	"R00X093Y130"	0	93	130	8248
"0_R00X093Y131.txt"	"R00X093Y131"	0	93	131	8339
"0_R00X093Y132.txt"	"R00X093Y132"	0	93	132	8429
"0_R00X093Y133.txt"	"R00X093Y133"	0	93	133	8519
"0_R00X093Y134.txt"	"R00X093Y134"	0	93	134	8606
"0_R00X093Y135.txt"	"R00X093Y135"	0	93	135	8691
"0_R00X093Y136.txt"	"R00X093Y136"	0	93	136	8775
"0_R00X093Y137.txt"	"R00X093Y137"	0	93	137	8857
"0_R00X093Y138.txt"	"R00X093Y138"	0	93	138	8938
"0_R00X093Y139.txt"	"R00X093Y139"	0	93	139	9012
"0_R00X093Y140.txt"	"R00X093Y140"	0	93	140	9080
"0_R00X093Y141.txt"	"R00X093Y141"	0	93	141	9140
"0_R00X093Y142.txt"	"R00X093Y142"	0	93	142	9192
"0_R00X093Y143.txt"	"R00X093Y143"	0	93	143	9241
"0_R00X093Y144.txt"	"R00X093Y144"	0	93	144	9290
"0_R00X093Y145.txt"	"R00X093Y145"	0	93	145	9338
"0_R00X093Y146.txt"	"R00X093Y146"	0	93	146	9385
"0_R00X093Y147.txt"	"R00X093Y147"	0	93	147	9433
"0_R00X093Y148.txt"	"R00X093Y148"	0	93	148	9480
"0_R00X093Y149.txt"	"R00X093Y149"	0	93	149	9527
"0_R00X093Y150.txt"	"R00X093Y150"	0	93	150	9575
"0_R00X093Y151.txt"	"R00X093Y151"	0	93	151	9623
"0_R00X093Y152.txt"	"R00X093Y152"	0	93	152	9672
"0_R00X093Y153.txt"	"R00X093Y153"	0	93	153	9721
"0_R00X093Y154.txt"	"R00X093Y154"	0	93	154	9772
"0_R00X093Y155.txt"	"R00X093Y155"	0	93	155	9823
"0_R00X093Y156.txt"	"R00X093Y156"	0	93	156	9874
"0_R00X093Y157.txt"	"R00X093Y157"	0	93	157	9926
"0_R00X093Y158.txt"	"R00X093Y158"	0	93	158	9978
"0_R00X093Y159.txt"	"R00X093Y159"	0	93	159	10030
"0_R00X093Y160.txt"	"R00X093Y160"	0	93	160	10084
"0_R00X093Y161.txt"	"R00X093Y161"	0	93	161	10139
"0_R00X093Y162.txt"	"R00X093Y162"	0	93	162	10195
"0_R00X093Y163.txt"	"R00X093Y163"	0	93	163	10253
"0_R00X093Y164.txt"	"R00X093Y164"	0	93	164	10312
"0_R00X093Y165.txt"	"R00X093Y165"	0	93	165	10371
"0_R00X093Y166.txt"	"R00X093Y166"	0	93	166	10436
"0_R00X093Y167.txt"	"R00X093Y167"	0	93	167	10505
"0_R00X093Y168.txt"	"R00X093Y168"	0	93	168	10574
"0_R00X093Y169.txt"	"R00X093Y169"	0	93	169	10643
"0_R00X093Y170.txt"	"R00X093Y170"	0	93	170	10713
"0_R00X093Y171.txt"	"R00X093Y171"	0	93	171	10783
"0_R00X093Y172.txt"	"R00X093Y172"	0	93	172	10853
"0_R00X093Y173.txt"	"R00X093Y173"	0	93	173	10923
"0_R00X093Y174.txt"	"R00X093Y174"	0	93	174	10994
"0_R00X093Y175.txt"	"R00X093Y175"	0	93	175	11065
"0_R00X093Y176.txt"	"R00X093Y176"	0	93	176	11135
"0_R00X093Y177.txt"	"R00X093Y177"	0	93	177	11204
"0_R00X093Y178.txt"	"R00X093Y178"	0	93	178	11272
"0_R00X093Y179.txt"	"R00X093Y179"	0	93	179	11339
"0_R00X093Y180.txt"	"R00X093Y180"	0	93	180	11405
"0_R00X093Y181.txt"	"R00X093Y181"	0	93	181	11470
"0_R00X093Y182.txt"	"R00X093Y182"	0	93	182	11536
"0_R00X093Y183.txt"	"R00X093Y183"	0	93	183	11603
"0_R00X093Y184.txt"	"R00X093Y184"	0	93	184	11670
"0_R00X093Y185.txt"	"R00X093Y185"	0	93	185	11738
"0_R00X093Y186.txt"	"R00X093Y186"	0	93	186	11806
"0_R00X093Y187.txt"	"R00X093Y187"	0	93	187	11875
"0_R00X093Y188.txt"	"R00X093Y188"	0	93	188	11943
"0_R00X093Y189.txt"	"R00X093Y189"	0	93	189	12011
"0_R00X093Y190.txt"	"R00X093Y190"	0	93	190	12080
"0_R00X093Y191.txt"	"R00X093Y191"	0	93	191	12148
"0_R00X093Y192.txt"	"R00X093Y192"	0	93	192	12217
"0_R00X093Y193.txt"	"R00X093Y193"	0	93	193	12285
"0_R00X093Y194.txt"	"R00X093Y194"	0	93	194	12354
"0_R00X093Y195.txt"	"R00X093Y195"	0	93	195	12423
"0_R00X093Y196.txt"	"R00X093Y196"	0	93	196	12491
"0_R00X093Y197.txt"	"R00X093Y197"	0	93	197	12559
"0_R00X093Y198.txt"	"R00X093Y198"	0	93	198	12626
"0_R00X093Y199.txt"	"R00X093Y199"	0	93	199	12693
"0_R00X093Y200.txt"	"R00X093Y200"	0	93	200	12760
"0_R00X093Y201.txt"	"R00X093Y201"	0	93	201	12826
"0_R00X093Y202.txt"	"R00X093Y202"	0	93	202	12893
"0_R00X093Y203.txt"	"R00X093Y203"	0	93	203	12959
"0_R00X093Y204.txt"	"R00X093Y204"	0	93	204	13025
"0_R00X093Y205.txt"	"R00X093Y205"	0	93	205	13091
"0_R00X093Y206.txt"	"R00X093Y206"	0	93	206	13155
"0_R00X093Y207.txt"	"R00X093Y207"	0	93	207	13218
"0_R00X093Y208.txt"	"R00X093Y208"	0	93	208	13279
"0_R00X093Y209.txt"	"R00X093Y209"	0	93	209	13339
"0_R00X093Y210.txt"	"R00X093Y210"	0	93	210	13397
"0_R00X093Y211.txt"	"R00X093Y211"	0	93	211	13453
"0_R00X093Y212.txt"	"R00X093Y212"	0	93	212	13507
"0_R00X093Y213.txt"	"R00X093Y213"	0	93	213	13559
"0_R00X093Y214.txt"	"R00X093Y214"	0	93	214	13609
"0_R00X093Y215.txt"	"R00X093Y215"	0	93	215	13656
"0_R00X093Y216.txt"	"R00X093Y216"	0	93	216	13701
"0_R00X093Y217.txt"	"R00X093Y217"	0	93	217	13744
"0_R00X093Y218.txt"	"R00X093Y218"	0	93	218	13784
"0_R00X093Y219.txt"	"R00X093Y219"	0	93	219	13822
"0_R00X093Y220.txt"	"R00X093Y220"	0	93	220	13856
"0_R00X094Y069.txt"	"R00X094Y069"	0	94	69	2883
"0_R00X094Y070.txt"	"R00X094Y070"	0	94	70	2953
"0_R00X094Y071.txt"	"R00X094Y071"	0	94	71	3026
"0_R00X094Y072.txt"	"R00X094Y072"	0	94	72	3101
"0_R00X094Y073.txt"	"R00X094Y073"	0	94	73	3178
"0_R00X094Y074.txt"	"R00X094Y074"	0	94	74	3255
"0_R00X094Y075.txt"	"R00X094Y075"	0	94	75	3333
"0_R00X094Y076.txt"	"R00X094Y076"	0	94	76	3411
"0_R00X094Y077.txt"	"R00X094Y077"	0	94	77	3490
"0_R00X094Y078.txt"	"R00X094Y078"	0	94	78	3571
"0_R00X094Y079.txt"	"R00X094Y079"	0	94	79	3652
"0_R00X094Y080.txt"	"R00X094Y080"	0	94	80	3734
"0_R00X094Y081.txt"	"R00X094Y081"	0	94	81	3816
"0_R00X094Y082.txt"	"R00X094Y082"	0	94	82	3899
"0_R00X094Y083.txt"	"R00X094Y083"	0	94	83	3983
"0_R00X094Y084.txt"	"R00X094Y084"	0	94	84	4067
"0_R00X094Y085.txt"	"R00X094Y085"	0	94	85	4153
"0_R00X094Y086.txt"	"R00X094Y086"	0	94	86	4239
"0_R00X094Y087.txt"	"R00X094Y087"	0	94	87	4326
"0_R00X094Y088.txt"	"R00X094Y088"	0	94	88	4413
"0_R00X094Y089.txt"	"R00X094Y089"	0	94	89	4501
"0_R00X094Y090.txt"	"R00X094Y090"	0	94	90	4589
"0_R00X094Y091.txt"	"R00X094Y091"	0	94	91	4677
"0_R00X094Y092.txt"	"R00X094Y092"	0	94	92	4766
"0_R00X094Y093.txt"	"R00X094Y093"	0	94	93	4855
"0_R00X094Y094.txt"	"R00X094Y094"	0	94	94	4944
"0_R00X094Y095.txt"	"R00X094Y095"	0	94	95	5033
"0_R00X094Y096.txt"	"R00X094Y096"	0	94	96	5123
"0_R00X094Y097.txt"	"R00X094Y097"	0	94	97	5213
"0_R00X094Y098.txt"	"R00X094Y098"	0	94	98	5303
"0_R00X094Y099.txt"	"R00X094Y099"	0	94	99	5393
"0_R00X094Y100.txt"	"R00X094Y100"	0	94	100	5484
"0_R00X094Y101.txt"	"R00X094Y101"	0	94	101	5575
"0_R00X094Y102.txt"	"R00X094Y102"	0	94	102	5666
"0_R00X094Y103.txt"	"R00X094Y103"	0	94	103	5757
"0_R00X094Y104.txt"	"R00X094Y104"	0	94	104	5849
"0_R00X094Y105.txt"	"R00X094Y105"	0	94	105	5941
"0_R00X094Y106.txt"	"R00X094Y106"	0	94	106	6033
"0_R00X094Y107.txt"	"R00X094Y107"	0	94	107	6125
"0_R00X094Y108.txt"	"R00X094Y108"	0	94	108	6218
"0_R00X094Y109.txt"	"R00X094Y109"	0	94	109	6311
"0_R00X094Y110.txt"	"R00X094Y110"	0	94	110	6404
"0_R00X094Y111.txt"	"R00X094Y111"	0	94	111	6497
"0_R00X094Y112.txt"	"R00X094Y112"	0	94	112	6590
"0_R00X094Y113.txt"	"R00X094Y113"	0	94	113	6683
"0_R00X094Y114.txt"	"R00X094Y114"	0	94	114	6776
"0_R00X094Y115.txt"	"R00X094Y115"	0	94	115	6869
"0_R00X094Y116.txt"	"R00X094Y116"	0	94	116	6962
"0_R00X094Y117.txt"	"R00X094Y117"	0	94	117	7055
"0_R00X094Y118.txt"	"R00X094Y118"	0	94	118	7148
"0_R00X094Y119.txt"	"R00X094Y119"	0	94	119	7241
"0_R00X094Y120.txt"	"R00X094Y120"	0	94	120	7333
"0_R00X094Y121.txt"	"R00X094Y121"	0	94	121	7425
"0_R00X094Y122.txt"	"R00X094Y122"	0	94	122	7517
"0_R00X094Y123.txt"	"R00X094Y123"	0	94	123	7610
"0_R00X094Y124.txt"	"R00X094Y124"	0	94	124	7702
"0_R00X094Y125.txt"	"R00X094Y125"	0	94	125	7794
"0_R00X094Y126.txt"	"R00X094Y126"	0	94	126	7885
"0_R00X094Y127.txt"	"R00X094Y127"	0	94	127	7976
"0_R00X094Y128.txt"	"R00X094Y128"	0	94	128	8067
"0_R00X094Y129.txt"	"R00X094Y129"	0	94	129	8158
"0_R00X094Y130.txt"	"R00X094Y130"	0	94	130	8249
"0_R00X094Y131.txt"	"R00X094Y131"	0	94	131	8340
"0_R00X094Y132.txt"	"R00X094Y132"	0	94	132	8430
"0_R00X094Y133.txt"	"R00X094Y133"	0	94	133	8520
"0_R00X094Y134.txt"	"R00X094Y134"	0	94	134	8607
"0_R00X094Y135.txt"	"R00X094Y135"	0	94	135	8692
"0_R00X094Y136.txt"	"R00X094Y136"	0	94	136	8776
"0_R00X094Y137.txt"	"R00X094Y137"	0	94	137	8858
"0_R00X094Y138.txt"	"R00X094Y138"	0	94	138	8939
"0_R00X094Y139.txt"	"R00X094Y139"	0	94	139	9013
"0_R00X094Y140.txt"	"R00X094Y140"	0	94	140	9081
"0_R00X094Y141.txt"	"R00X094Y141"	0	94	141	9141
"0_R00X094Y142.txt"	"R00X094Y142"	0	94	142	9193
"0_R00X094Y143.txt"	"R00X094Y143"	0	94	143	9242
"0_R00X094Y144.txt"	"R00X094Y144"	0	94	144	9291
"0_R00X094Y145.txt"	"R00X094Y145"	0	94	145	9339
"0_R00X094Y146.txt"	"R00X094Y146"	0	94	146	9386
"0_R00X094Y147.txt"	"R00X094Y147"	0	94	147	9434
"0_R00X094Y148.txt"	"R00X094Y148"	0	94	148	9481
"0_R00X094Y149.txt"	"R00X094Y149"	0	94	149	9528
"0_R00X094Y150.txt"	"R00X094Y150"	0	94	150	9576
"0_R00X094Y151.txt"	"R00X094Y151"	0	94	151	9624
"0_R00X094Y152.txt"	"R00X094Y152"	0	94	152	9673
"0_R00X094Y153.txt"	"R00X094Y153"	0	94	153	9722
"0_R00X094Y154.txt"	"R00X094Y154"	0	94	154	9773
"0_R00X094Y155.txt"	"R00X094Y155"	0	94	155	9824
"0_R00X094Y156.txt"	"R00X094Y156"	0	94	156	9875
"0_R00X094Y157.txt"	"R00X094Y157"	0	94	157	9927
"0_R00X094Y158.txt"	"R00X094Y158"	0	94	158	9979
"0_R00X094Y159.txt"	"R00X094Y159"	0	94	159	10031
"0_R00X094Y160.txt"	"R00X094Y160"	0	94	160	10085
"0_R00X094Y161.txt"	"R00X094Y161"	0	94	161	10140
"0_R00X094Y162.txt"	"R00X094Y162"	0	94	162	10196
"0_R00X094Y163.txt"	"R00X094Y163"	0	94	163	10254
"0_R00X094Y164.txt"	"R00X094Y164"	0	94	164	10313
"0_R00X094Y165.txt"	"R00X094Y165"	0	94	165	10372
"0_R00X094Y166.txt"	"R00X094Y166"	0	94	166	10437
"0_R00X094Y167.txt"	"R00X094Y167"	0	94	167	10506
"0_R00X094Y168.txt"	"R00X094Y168"	0	94	168	10575
"0_R00X094Y169.txt"	"R00X094Y169"	0	94	169	10644
"0_R00X094Y170.txt"	"R00X094Y170"	0	94	170	10714
"0_R00X094Y171.txt"	"R00X094Y171"	0	94	171	10784
"0_R00X094Y172.txt"	"R00X094Y172"	0	94	172	10854
"0_R00X094Y173.txt"	"R00X094Y173"	0	94	173	10924
"0_R00X094Y174.txt"	"R00X094Y174"	0	94	174	10995
"0_R00X094Y175.txt"	"R00X094Y175"	0	94	175	11066
